,movie_id,movie_title,movie_year,IMDB_rating,IMDB_votes,genres,IMDB_Avg_Rating,character_id,character_name,movie_id,movie_name,character_gender,position_in_credits
465,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u650,KAYLEIGH,m41,the butterfly effect,f,3
466,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u651,LENNY,m41,the butterfly effect,?,?
467,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u652,MR. MILLER,m41,the butterfly effect,?,?
468,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u653,MRS. BOSWELL,m41,the butterfly effect,?,?
469,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u654,PROFESSOR CARTER,m41,the butterfly effect,?,?
470,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u655,THUMPER,m41,the butterfly effect,?,?
471,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u656,TOMMY,m41,the butterfly effect,?,?
472,m41,the butterfly effect,2004,7.8,104917,['drama'COMMA 'mystery'COMMA 'sci-fi'COMMA 'thriller'],7.4344481828493e-05,u657,WAITRESS,m41,the butterfly effect,?,?
473,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1983,CREASY,m129,man on fire,m,1
474,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1984,CREASY'S VOICE,m129,man on fire,?,?
475,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1985,CUSTOMS,m129,man on fire,?,?
476,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1986,DANIEL,m129,man on fire,?,?
477,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1987,GUARDIAN TWO,m129,man on fire,?,?
478,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1988,JORDAN,m129,man on fire,?,?
479,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1989,JORGE,m129,man on fire,?,?
480,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1990,LISA,m129,man on fire,f,4
481,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1991,MANZANO,m129,man on fire,m,6
482,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1992,PINTA,m129,man on fire,F,?
483,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1993,RAYBURN,m129,man on fire,m,5
484,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1994,REINA,m129,man on fire,?,?
485,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1995,ROSANNA,m129,man on fire,?,?
486,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1996,SAMUEL,m129,man on fire,?,?
487,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1997,SISTER ANNA,m129,man on fire,?,?
488,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1998,TAZINARI,m129,man on fire,?,?
489,m129,man on fire,2004,7.7,76517,['action'COMMA 'crime'COMMA 'drama'COMMA 'thriller'],0.00010063123227518068,u1999,VOICE,m129,man on fire,?,?
490,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4825,BELLE,m322,the devil and daniel webster,?,?
491,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4826,DANIEL,m322,the devil and daniel webster,m,1
492,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4827,HANK,m322,the devil and daniel webster,?,?
493,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4828,JABEZ,m322,the devil and daniel webster,m,2
494,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4829,MA STONE,m322,the devil and daniel webster,M,?
495,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4830,MARTIN,m322,the devil and daniel webster,?,?
496,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4831,MARY,m322,the devil and daniel webster,F,?
497,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4832,OLD FARMHAND'S VOICE,m322,the devil and daniel webster,?,?
498,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4833,SCRATCH,m322,the devil and daniel webster,M,?
499,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4834,SHERIFF,m322,the devil and daniel webster,?,?
500,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4835,SQUIRE,m322,the devil and daniel webster,?,?
501,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4836,STEVENS,m322,the devil and daniel webster,?,?
502,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4837,THE WOMAN,m322,the devil and daniel webster,?,?
503,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4838,TOM SHARP,m322,the devil and daniel webster,?,?
504,m322,the devil and daniel webster,2004,5.7,1824,['comedy'COMMA 'drama'COMMA 'fantasy'],0.003125,u4839,WEBSTER,m322,the devil and daniel webster,m,1
505,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5897,BENEDICT,m390,hotel rwanda,?,?
506,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5898,BIK,m390,hotel rwanda,?,?
507,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5899,CAPTAIN,m390,hotel rwanda,m,27
508,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5900,COLONEL OLIVER,m390,hotel rwanda,m,9
509,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5901,GENERAL BIZIMUNGU,m390,hotel rwanda,m,10
510,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5902,GEORGE,m390,hotel rwanda,?,?
511,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5903,GLORIA,m390,hotel rwanda,?,?
512,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5904,GREGOIRE,m390,hotel rwanda,?,?
513,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5905,JOCK,m390,hotel rwanda,?,?
514,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5906,LIEUTENANT,m390,hotel rwanda,?,?
515,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5907,MILITIAMAN #1,m390,hotel rwanda,?,?
516,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5908,MR. GARINDI,m390,hotel rwanda,?,?
517,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5909,PAUL,m390,hotel rwanda,m,2
518,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5910,PRESIDENT,m390,hotel rwanda,?,?
519,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5911,REFUGEE,m390,hotel rwanda,?,?
520,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5912,ROGER,m390,hotel rwanda,?,?
521,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5913,SABENA PRESIDENT,m390,hotel rwanda,?,?
522,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5914,TATIANA,m390,hotel rwanda,f,12
523,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5915,XAVIER,m390,hotel rwanda,?,?
524,m390,hotel rwanda,2004,8.3,94404,['adventure'COMMA 'drama'COMMA 'history'COMMA 'thriller'COMMA 'war'],8.792000338968689e-05,u5916,ZOZO,m390,hotel rwanda,?,?
525,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u612,ABBOTT,m39,the bourne supremacy,m,3
526,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u613,BOURNE,m39,the bourne supremacy,m,1
527,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u614,CRONIN,m39,the bourne supremacy,?,?
528,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u615,GRETKOV,m39,the bourne supremacy,?,?
529,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u616,IRENA,m39,the bourne supremacy,f,15
530,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u617,IVAN,m39,the bourne supremacy,?,?
531,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u618,JARDA,m39,the bourne supremacy,?,?
532,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u619,MARIE,m39,the bourne supremacy,f,2
533,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u620,MARSHALL,m39,the bourne supremacy,?,?
534,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u621,NEVINS/PHONE,m39,the bourne supremacy,?,?
535,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u622,NICKY,m39,the bourne supremacy,f,4
536,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u623,PAMELA,m39,the bourne supremacy,f,7
537,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u624,PAMELA/PHONE,m39,the bourne supremacy,?,?
538,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u625,TEDDY,m39,the bourne supremacy,?,?
539,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u626,VIC,m39,the bourne supremacy,?,?
540,m39,the bourne supremacy,2004,7.6,106349,['action'COMMA 'adventure'COMMA 'mystery'COMMA 'thriller'],7.14628252263773e-05,u627,ZORN,m39,the bourne supremacy,?,?
541,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8891,CHARLIE,m605,who's your daddy?,M,?
542,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8892,CHRISTY,m605,who's your daddy?,?,?
543,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8893,DAD,m605,who's your daddy?,m,?
544,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8894,GINGER,m605,who's your daddy?,f,?
545,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8895,HEATHER,m605,who's your daddy?,?,?
546,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8896,HELEN,m605,who's your daddy?,?,?
547,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8897,JAY,m605,who's your daddy?,?,?
548,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8898,JIMMY,m605,who's your daddy?,m,?
549,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8899,JULIE,m605,who's your daddy?,F,?
550,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8900,MOM,m605,who's your daddy?,f,?
551,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8901,PRINCIPAL MERKIN,m605,who's your daddy?,?,?
552,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8902,TED,m605,who's your daddy?,M,?
553,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8903,TOM,m605,who's your daddy?,?,?
554,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8904,UNCLE BILLY,m605,who's your daddy?,M,?
555,m605,who's your daddy?,2003/I,4.5,2267,['comedy'],0.001985002205558006,u8905,ZUKERMAN,m605,who's your daddy?,?,?
556,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u488,AMOS,m30,big fish,m,16
557,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u489,BEAMEN,m30,big fish,?,?
558,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u490,DON PRICE,m30,big fish,?,?
559,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u491,DR. BENNETT,m30,big fish,?,?
560,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u492,EDWARD,m30,big fish,M,?
561,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u493,JENNY,m30,big fish,f,5
562,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u494,JOSEPHINE,m30,big fish,f,8
563,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u495,KARL,m30,big fish,?,?
564,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u496,NORTHER WINSLOW,m30,big fish,?,?
565,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u497,SANDRA,m30,big fish,f,4
566,m30,big fish,2003,8.1,144264,['adventure'COMMA 'drama'COMMA 'fantasy'],5.6147063716519714e-05,u498,WILL,m30,big fish,m,3
567,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4904,CALE,m327,dumb and dumberer: when harry met lloyd,?,?
568,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4905,CHING CHONG,m327,dumb and dumberer: when harry met lloyd,?,?
569,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4906,HARRY,m327,dumb and dumberer: when harry met lloyd,m,4
570,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4907,JESSICA,m327,dumb and dumberer: when harry met lloyd,f,8
571,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4908,JESSICA'S DAD,m327,dumb and dumberer: when harry met lloyd,?,?
572,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4909,LEWIS,m327,dumb and dumberer: when harry met lloyd,?,?
573,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4910,LLOYD,m327,dumb and dumberer: when harry met lloyd,m,6
574,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4911,MARGIE,m327,dumb and dumberer: when harry met lloyd,?,?
575,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4912,MOFFIT,m327,dumb and dumberer: when harry met lloyd,?,?
576,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4913,MRS. DUNNE,m327,dumb and dumberer: when harry met lloyd,?,?
577,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4914,MS. HELLER,m327,dumb and dumberer: when harry met lloyd,f,11
578,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4915,PRINCIPAL COLLINS,m327,dumb and dumberer: when harry met lloyd,m,10
579,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4916,RAY,m327,dumb and dumberer: when harry met lloyd,?,?
580,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4917,TEN YEAR-OLD KID,m327,dumb and dumberer: when harry met lloyd,?,?
581,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4918,TOBY,m327,dumb and dumberer: when harry met lloyd,?,?
582,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4919,TURK,m327,dumb and dumberer: when harry met lloyd,?,?
583,m327,dumb and dumberer: when harry met lloyd,2003,3.3,14984,['comedy'],0.00022023491724506138,u4920,ZIMMER,m327,dumb and dumberer: when harry met lloyd,?,?
584,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4674,AUNT WU,m310,crouching tiger COMMA hidden dragon,?,?
585,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4675,BO,m310,crouching tiger COMMA hidden dragon,?,?
586,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4676,FIGURE,m310,crouching tiger COMMA hidden dragon,?,?
587,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4677,FIGURE IN BLACK,m310,crouching tiger COMMA hidden dragon,?,?
588,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4678,FOX,m310,crouching tiger COMMA hidden dragon,?,?
589,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4679,GANGSTER A,m310,crouching tiger COMMA hidden dragon,?,?
590,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4680,GOVERNESS,m310,crouching tiger COMMA hidden dragon,?,?
591,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4681,JEN,m310,crouching tiger COMMA hidden dragon,F,?
592,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4682,LI,m310,crouching tiger COMMA hidden dragon,m,1
593,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4683,LO,m310,crouching tiger COMMA hidden dragon,?,?
594,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4684,MADAM YU,m310,crouching tiger COMMA hidden dragon,?,?
595,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4685,MAY,m310,crouching tiger COMMA hidden dragon,?,?
596,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4686,SIR TE,m310,crouching tiger COMMA hidden dragon,?,?
597,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4687,TSAI,m310,crouching tiger COMMA hidden dragon,?,?
598,m310,crouching tigerCOMMA hidden dragon,2003,8.0,1091,['action'],0.007332722273143905,u4688,YU,m310,crouching tiger COMMA hidden dragon,f,2
599,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5273,CLEAR,m349,final destination 2,f,1
600,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5274,DANO,m349,final destination 2,?,?
601,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5275,DETECTIVE SUBY,m349,final destination 2,?,?
602,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5276,EUGENE,m349,final destination 2,?,?
603,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5277,FRANKIE,m349,final destination 2,?,?
604,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5278,ISABELLA,m349,final destination 2,?,?
605,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5279,JORGE,m349,final destination 2,?,?
606,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5280,KAT,m349,final destination 2,?,?
607,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5281,KIMBERLY,m349,final destination 2,f,2
608,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5282,MR. BURROUGHS,m349,final destination 2,?,?
609,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5283,NORA,m349,final destination 2,?,?
610,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5284,RORY,m349,final destination 2,?,?
611,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5285,SHAINA,m349,final destination 2,?,?
612,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5286,STEVE,m349,final destination 2,?,?
613,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5287,THOMAS,m349,final destination 2,m,3
614,m349,final destination 2,2003,6.4,36312,['horror'COMMA 'thriller'],0.0001762502753910553,u5288,TIM,m349,final destination 2,?,?
615,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8271,CHIEF,m562,the hebrew hammer,?,?
616,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8272,ESTHER,m562,the hebrew hammer,f,2
617,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8273,HAMMER,m562,the hebrew hammer,m,35
618,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8274,MOHAMMED,m562,the hebrew hammer,m,4
619,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8275,MRS. CARVER,m562,the hebrew hammer,?,?
620,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8276,SANTA,m562,the hebrew hammer,?,?
621,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8277,TIKVA,m562,the hebrew hammer,?,?
622,m562,the hebrew hammer,2003,6.2,2900,['comedy'],0.0021379310344827587,u8278,TINY TIM,m562,the hebrew hammer,?,?
623,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1807,ABERNATHY,m120,the life of david gale,?,?
624,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1808,BISCUIT,m120,the life of david gale,?,?
625,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1809,BLOCKER,m120,the life of david gale,?,?
626,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1810,BOUNCER,m120,the life of david gale,?,?
627,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1811,CLAUDE,m120,the life of david gale,M,?
628,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1812,COOKIE,m120,the life of david gale,?,?
629,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1813,DAISY,m120,the life of david gale,?,?
630,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1814,DILLARD,m120,the life of david gale,?,?
631,m120,the life of david gale,2003,7.3,38237,['drama'COMMA 'crime'COMMA 'thriller'],0.00019091455919658968,u1815,DOCTOR,m120,the life of david gale,?,?
